pid,pid_name
0409006A,Conceptronic USB Harddisk Box
0409007D,MINICUBE2
0409007E,PG-FP5 Flash Memory Programmer
04090081,SuperScript 1400 Series
04090082,SuperScript 1400 Series
04090094,Japanese Keyboard with One-touch start buttons
04090095,Japanese Keyboard
040900A9,AtermIT21L 128K Support Standard
040900AA,AtermITX72 128K Support Standard
040900AB,AtermITX62 128K Support Standard
040900AC,AtermIT42 128K Support Standard
040900AE,INSMATEV70G-MAX Standard
040900AF,AtermITX70 128K Support Standard
040900B0,AtermITX80 128K Support Standard
040900B2,AtermITX80D 128K Support Standard
040900C0,Wireless Remocon
040900F7,Smart Display PK-SD10
0409011D,e228 Mobile Phone
04090203,HID Audio Controls
0409021D,Aterm WL54SU2 802.11g Wireless Adapter [Atheros AR5523]
04090248,Aterm PA-WL54GU
04090249,Aterm WL300NU-G
040902B4,Aterm WL300NU-AG
040902B6,Aterm WL300NU-GS 802.11n Wireless Adapter
04090300,LifeTouch Note
04090301,LifeTouch Note (debug mode)
040955AA,Hub
040955AB,Hub [iMac/iTouch kbd]
04098010,Intellibase Hub
04098011,Intellibase Hub
0409EFBE,P!cty 900 [HP DJ]
0409F0BE,P!cty 920 [HP DJ 812c]
040A0001,DVC-323
040A0002,DVC-325
040A0100,DC-220
040A0110,DC-260
040A0111,DC-265
040A0112,DC-290
040A0120,DC-240
040A0121,DC-240 (PTP firmware)
040A0130,DC-280
040A0131,DC-5000
040A0132,DC-3400
040A0140,DC-4800
040A0160,DC4800
040A0170,DX3900
040A0200,Digital Camera
040A0300,EZ-200
040A0400,MC3
040A0402,Digital Camera
040A0403,Z7590
040A0500,DX3500
040A0510,DX3600
040A0525,DX3215
040A0530,DX3700
040A0535,EasyShare CX4230 Camera
040A0540,LS420
040A0550,DX4900
040A0555,DX4330
040A0560,CX4200
040A0565,CX4210
040A0566,CX4300
040A0567,LS753
040A0568,LS443
040A0569,LS663
040A0570,DX6340
040A0571,CX6330
040A0572,DX6440
040A0573,CX6230
040A0574,CX6200
040A0575,DX6490
040A0576,DX4530
040A0577,DX7630
040A0578,CX7300/CX7310
040A0579,CX7220
040A057A,CX7330
040A057B,CX7430
040A057C,CX7530
040A057D,DX7440
040A057E,C300
040A057F,DX7590
040A0580,Z730
040A0581,Digital Camera
040A0582,Digital Camera
040A0583,Digital Camera
040A0584,CX6445
040A0585,Digital Camera
040A0586,CX7525
040A0587,Digital Camera
040A0588,Digital Camera
040A0589,EasyShare C360
040A058A,C310
040A058B,Digital Camera
040A058C,C330
040A058D,C340
040A058E,V530
040A058F,V550
040A0590,Digital Camera
040A0591,Digital Camera
040A0592,Digital Camera
040A0593,Digital Camera
040A0594,Digital Camera
040A0595,Digital Camera
040A0596,Digital Camera
040A0597,Digital Camera
040A0598,EASYSHARE M1033 digital camera
040A0599,Digital Camera
040A059A,Digital Camera
040A059B,Digital Camera
040A059C,Digital Camera
040A059D,Digital Camera
040A059E,Digital Camera
040A059F,Digital Camera
040A05A0,Digital Camera
040A05A1,Digital Camera
040A05A2,Digital Camera
040A05A3,Digital Camera
040A05A4,Digital Camera
040A05A5,Digital Camera
040A05A6,Digital Camera
040A05A7,Digital Camera
040A05A8,Digital Camera
040A05A9,Digital Camera
040A05AA,Digital Camera
040A05AB,Digital Camera
040A05AC,Digital Camera
040A05AD,Digital Camera
040A05AE,Digital Camera
040A05AF,Digital Camera
040A05B0,Digital Camera
040A05B1,Digital Camera
040A05B2,Digital Camera
040A05B3,EasyShare Z710 Camera
040A05B4,Digital Camera
040A05B5,Digital Camera
040A05B6,Digital Camera
040A05B7,Digital Camera
040A05B8,Digital Camera
040A05B9,Digital Camera
040A05BA,Digital Camera
040A05BB,Digital Camera
040A05BC,Digital Camera
040A05BD,Digital Camera
040A05BE,Digital Camera
040A05BF,Digital Camera
040A05C0,Digital Camera
040A05C1,Digital Camera
040A05C2,Digital Camera
040A05C3,Digital Camera
040A05C4,Digital Camera
040A05C5,Digital Camera
040A05C8,EASYSHARE Z1485 IS Digital Camera
040A05D3,EasyShare M320 Camera
040A05D4,EasyShare C180 Digital Camera
040A1001,EasyShare SV811 Digital Picture Frame
040A4000,InkJet Color Printer
040A4022,1400 Digital Photo Printer
040A4056,ESP 7200 Series AiO
040A4109,EasyShare Printer Dock Series 3
040A410D,EasyShare G600 Printer Dock
040A5010,Wireless Adapter
040A5012,DBT-220 Bluetooth Adapter
040A6001,i30
040A6002,i40
040A6003,i50
040A6004,i60
040A6005,i80
040B6510,Weltrend Bar Code Reader
040B6520,XBOX Xploder
040B6533,Speed-Link Competition Pro
040B6543,Manhattan Magnetic Card Strip Reader
040D3184,VNT VT6656 USB-802.11 Wireless LAN Adapter
040D6205,USB 2.0 Card Reader
04110001,LUA-TX Ethernet [pegasus]
04110005,LUA-TX Ethernet
04110006,WLI-USB-L11 Wireless LAN Adapter
04110009,LUA2-TX Ethernet
0411000B,WLI-USB-L11G-WR Wireless LAN Adapter
0411000D,WLI-USB-L11G Wireless LAN Adapter
04110012,LUA-KTX Ethernet
04110013,USB2-IDE Adapter
04110016,WLI-USB-S11 802.11b Adapter
04110018,USB2-IDE Adapter
0411001C,USB-IDE Bridge: DUB-PxxG
04110027,WLI-USB-KS11G 802.11b Adapter
0411002A,SMSC USB97C202 HD-HB300V2-EU
0411003D,LUA-U2-KTX Ethernet
04110044,WLI-USB-KB11 Wireless LAN Adapter
0411004B,WLI-USB-G54 802.11g Adapter [Broadcom 4320 USB]
0411004D,WLI-USB-B11 Wireless LAN Adapter
04110050,WLI2-USB2-G54 Wireless LAN Adapter
0411005E,WLI-U2-KG54-YB WLAN
04110065,Python2 WDM Encoder
04110066,WLI-U2-KG54 WLAN
04110067,WLI-U2-KG54-AI WLAN
0411006E,LUA-U2-GT 10/100/1000 Ethernet Adapter
04110089,RUF-C/U2 Flash Drive
0411008B,Nintendo Wi-Fi
04110091,WLI-U2-KAMG54 Wireless LAN Adapter
04110092,WLI-U2-KAMG54 Bootloader
04110097,WLI-U2-KG54-BB
041100A9,WLI-U2-AMG54HP Wireless LAN Adapter
041100AA,WLI-U2-AMG54HP Bootloader
041100B3,PC-OP-RS1 RemoteStation
041100BC,WLI-U2-KG125S 802.11g Adapter [Broadcom 4320 USB]
041100CA,802.11n Network Adapter
041100CB,WLI-U2-G300N 802.11n Adapter
041100D8,WLI-U2-SG54HP
041100D9,WLI-U2-G54HP
041100DA,WLI-U2-KG54L 802.11bg [ZyDAS ZD1211B]
041100DB,External Hard Drive HD-PF32OU2 [Buffalo Ministation]
041100E8,WLI-UC-G300N Wireless LAN Adapter [Ralink RT2870]
04110105,External Hard Drive HD-CEU2 [Drive Station]
0411012E,WLI-UC-AG300N Wireless LAN Adapter
04110148,WLI-UC-G300HP Wireless LAN Adapter
04110150,WLP-UC-AG300 Wireless LAN Adapter
04110157,External Hard Drive HD-PEU2
04110158,WLI-UC-GNHP Wireless LAN Adapter
0411015D,WLI-UC-GN Wireless LAN Adapter [Ralink RT3070]
0411016F,WLI-UC-G301N Wireless LAN Adapter [Ralink RT3072]
0411017F,Sony UWA-BR100 802.11abgn Wireless Adapter [Atheros AR7010+AR9280]
0411019E,WLI-UC-GNP Wireless LAN Adapter
041101A1,MiniStation Metro
041101A2,WLI-UC-GNM Wireless LAN Adapter [Ralink RT8070]
041101DC,Ultra-Slim Portable DVD Writer (DVSM-PC58U2V)
041101DE,External Hard Drive HD-PCTU3 [Buffalo MiniStation]
041101EE,WLI-UC-GNM2 Wireless LAN Adapter [Ralink RT3070]
041101F1,SATA Adapter [HD-LBU3]
041101FD,WLI-UC-G450 Wireless LAN Adapter
04131310,WinFast TV - NTSC + FM
04131311,WinFast TV - NTSC + MTS + FM
04131312,WinFast TV - PAL BG + FM
04131313,WinFast TV - PAL BG+TXT + FM
04131314,WinFast TV Audio - PHP PAL I
04131315,WinFast TV Audio - PHP PAL I+TXT
04131316,WinFast TV Audio - PHP PAL DK
04131317,WinFast TV Audio - PHP PAL DK+TXT
04131318,WinFast TV - PAL I/DK + FM
04131319,WinFast TV - PAL N + FM
0413131A,WinFast TV Audio - PHP SECAM LL
0413131B,WinFast TV Audio - PHP SECAM LL+TXT
0413131C,WinFast TV Audio - PHP SECAM DK
0413131D,WinFast TV - SECAM DK + TXT + FM
0413131E,WinFast TV - NTSC Japan + FM
04131320,WinFast TV - NTSC
04131321,WinFast TV - NTSC + MTS
04131322,WinFast TV - PAL BG
04131323,WinFast TV - PAL BG+TXT
04131324,WinFast TV Audio - PHP PAL I
04131325,WinFast TV Audio - PHP PAL I+TXT
04131326,WinFast TV Audio - PHP PAL DK
04131327,WinFast TV Audio - PHP PAL DK+TXT
04131328,WinFast TV - PAL I/DK
04131329,WinFast TV - PAL N
0413132A,WinFast TV Audio - PHP SECAM LL
0413132B,WinFast TV Audio - PHP SECAM LL+TXT
0413132C,WinFast TV Audio - PHP SECAM DK
0413132D,WinFast TV - SECAM DK + TXT
0413132E,WinFast TV - NTSC Japan
04136023,EMP Audio Device
04136024,WinFast PalmTop/Novo TV Video
04136025,WinFast DTV Dongle (cold state)
04136026,WinFast DTV Dongle (warm state)
04136029,WinFast DTV Dongle Gold
04136125,WinFast DTV Dongle
04136126,WinFast DTV Dongle BDA Driver
04136A03,RTL2832 [WinFast DTV Dongle Mini]
04136F00,WinFast DTV Dongle (STK7700P based)
04160035,W89C35 802.11bg WLAN Adapter
04160101,Hub
04160961,AVL Flash Card Reader
04163810,Smart Card Controller
04163811,Generic Controller - Single interface
04163812,Smart Card Controller_2Interface
04163813,Panel Display
04165011,Virtual Com Port
04165518,4-Port Hub
0416551A,PC Sync Keypad
0416551B,PC Async Keypad
0416551C,Sync Tenkey
0416551D,Async Tenkey
0416551E,Keyboard
0416551F,Keyboard w/ Sys and Media
04165521,Keyboard
04166481,16-bit Scanner
04167721,Memory Stick Reader/Writer
04167722,Memory Stick Reader/Writer
04167723,SD Card Reader
04190001,IrDA Remote Controller / Creative Cordless Mouse
04190600,Desktop Wireless 6000
04193001,Xerox P1202 Laser Printer
04193003,Olivetti PG L12L
04193201,Docuprint P8ex
04193404,SCX-5x12 series
04193406,MFP 830 series
04193407,ML-912
04193601,InkJet Color Printer
04193602,InkJet Color Printer
04194602,Remote NDIS Network Device
04198001,Hub
04198002,SyncMaster HID Monitor Control
0419AA03,SDAS-3 MP3 Player
041E1002,Nomad II
041E1003,Blaster GamePad Cobra
041E1050,GamePad Cobra
041E1053,Mouse Gamer HD7600L
041E200C,MuVo V100
041E2020,Zen X-Fi 2
041E2029,ZiiO
041E2801,Prodikeys PC-MIDI multifunction keyboard
041E3000,SoundBlaster Extigy
041E3002,SB External Composite Device
041E3010,SoundBlaster MP3+
041E3014,SB External Composite Device
041E3015,Sound Blaster Digital Music LX
041E3020,SoundBlaster Audigy 2 NX
041E3030,SB External Composite Device
041E3040,SoundBlaster Live! 24-bit External SB0490
041E3060,Sound Blaster Audigy 2 ZS External
041E3061,SoundBlaster Audigy 2 ZS Video Editor
041E3090,Sound Blaster Digital Music SX
041E30D3,Sound Blaster Play!
041E3121,WoW tap chat
041E3220,Sound Blaster Tactic(3D) Sigma sound card
041E3F00,E-Mu Xboard 25 MIDI Controller
041E3F02,E-Mu 0202
041E3F04,E-Mu 0404
041E3F07,E-Mu Xmidi 1x1
041E4003,VideoBlaster Webcam Go Plus [W9967CF]
041E4004,Nomad II MG
041E4005,Webcam Blaster Go ES
041E4007,Go Mini
041E400A,PC-Cam 300
041E400B,PC-Cam 600
041E400C,Webcam 5 [pwc]
041E400D,Webcam PD1001
041E400F,PC-CAM 550 (Composite)
041E4011,Webcam PRO eX
041E4012,PC-CAM350
041E4013,PC-Cam 750
041E4015,CardCam Value
041E4016,CardCam
041E4017,Webcam Mobile [PD1090]
041E4018,Webcam Vista [PD1100]
041E4019,Audio Device
041E401A,Webcam Vista [PD1100]
041E401C,Webcam NX [PD1110]
041E401D,Webcam NX Ultra
041E401E,Webcam NX Pro
041E401F,Webcam Notebook [PD1171]
041E4020,Webcam NX
041E4021,Webcam NX Ultra
041E4022,Webcam NX Pro
041E4028,Vista Plus cam [VF0090]
041E4029,Webcam Live!
041E402F,DC-CAM 3000Z
041E4034,Webcam Instant
041E4035,Webcam Instant
041E4036,Webcam Live!/Live! Pro
041E4037,Webcam Live!
041E4038,ORITE CCD Webcam [PC370R]
041E4039,Webcam Live! Effects
041E403A,Webcam NX Pro 2
041E403B,Creative Webcam Vista [VF0010]
041E403C,Webcam Live! Ultra
041E403D,Webcam Notebook Ultra
041E403E,Webcam Vista Plus
041E4041,Webcam Live! Motion
041E4043,Vibra Plus Webcam
041E4045,Live! Cam Voice
041E4049,Live! Cam Voice
041E4051,Live! Cam Notebook Pro [VF0250]
041E4052,Live! Cam Vista IM
041E4053,Live! Cam Video IM
041E4054,Live! Cam Video IM
041E4055,Live! Cam Video IM Pro
041E4056,Live! Cam Video IM Pro
041E4057,Live! Cam Optia
041E4058,Live! Cam Optia AF
041E4061,Live! Cam Notebook Pro [VF0400]
041E4063,Live! Cam Video IM Pro
041E4068,Live! Cam Notebook [VF0470]
041E406C,Live! Cam Sync [VF0520]
041E4083,Live! Cam Socialize [VF0640]
041E4087,Live! Cam Socialize HD 1080 [VF0680]
041E4088,Live! Cam Chat HD [VF0700]
041E4100,Nomad Jukebox 2
041E4101,Nomad Jukebox 3
041E4102,NOMAD MuVo^2
041E4106,Nomad MuVo
041E4107,NOMAD MuVo
041E4108,Nomad Jukebox Zen
041E4109,Nomad Jukebox Zen NX
041E410B,Nomad Jukebox Zen USB 2.0
041E410C,Nomad MuVo NX
041E410F,NOMAD MuVo^2 (Flash)
041E4110,Nomad Jukebox Zen Xtra
041E4111,Dell Digital Jukebox
041E4116,MuVo^2
041E4117,Nomad MuVo TX
041E411B,Zen Touch
041E411C,Nomad MuVo USB 2.0
041E411D,Zen
041E411E,Zen Micro
041E4120,Nomad MuVo TX FM
041E4123,Zen Portable Media Center
041E4124,MuVo^2 FM (uHDD)
041E4126,Dell DJ (2nd gen)
041E4127,Dell DJ
041E4128,NOMAD Jukebox Zen Xtra (mtp)
041E412B,MuVo N200 with FM radio
041E412F,Dell Digital Jukebox 2.Gen
041E4130,Zen Micro (mtp)
041E4131,DAP-HD0014 [Zen Touch] (MTP)
041E4133,Mass Storage Device
041E4134,Zen Neeon
041E4136,Zen Sleek
041E4137,Zen Sleek (mtp)
041E4139,Zen Nano Plus
041E413C,Zen MicroPhoto
041E4150,Zen V (MTP)
041E4151,Zen Vision:M (mtp)
041E4152,Zen V Plus
041E4153,Zen Vision W
041E4154,Zen Stone
041E4155,Zen Stone plus
041E4157,Zen (MTP)
041E500F,Broadband Blaster 8012U-V
041E5015,TECOM Bluetooth Device
041EFFFF,Webcam Live! Ultra
04201307,Celly SIM Card Reader
04210001,E61i (PC Suite mode)
04210018,6288 GSM Smartphone
04210019,6288 GSM Smartphone (imaging mode)
0421001A,6288 GSM Smartphone (file transfer mode)
04210024,5610 XpressMusic (Storage mode)
04210025,5610 XpressMusic (PC Suite mode)
04210028,5610 XpressMusic (Imaging mode)
0421002D,6120 Phone (Mass storage mode)
0421002E,6120 Phone (Media-Player mode)
0421002F,6120 Phone (PC-Suite mode)
04210042,E51 (PC Suite mode)
04210064,3109c GSM Phone
0421006B,5310 Xpress Music (PC Suite mode)
0421006C,5310 Xpress music (Storage mode)
0421006D,N95 (Storage mode)
0421006E,N95 (Multimedia mode)
0421006F,N95 (Printing mode)
04210070,N95 (PC Suite mode)
04210096,N810 Internet Tablet
042100AA,E71 (Mass storage mode)
042100AB,E71 (PC Suite mode)
042100E4,E71 (Media transfer mode)
04210103,ADL Flashing Engine AVALON Parent
04210104,ADL Re-Flashing Engine Parent
04210105,Nokia Firmware Upgrade Mode
04210106,ROM Parent
04210154,5800 XpressMusic (PC Suite mode)
04210155,5800 XpressMusic (Multimedia mode)
04210156,5800 XpressMusic (Storage mode)
04210157,5800 XpressMusic (Imaging mode)
04210199,6700 Classic (msc)
0421019A,6700 Classic (PC Suite)
0421019B,6700 Classic (mtp)
042101B0,6303 classic Phone (PC Suite mode)
042101B1,6303 classic Phone (Mass storage mode)
042101B2,6303 classic Phone (Printing and media mode)
042101C7,N900 (Storage Mode)
042101C8,N900 (PC-Suite Mode)
04210228,5530 XpressMusic
0421023A,6730 Classic
0421026A,N97 (mass storage)
0421026B,N97 (Multimedia)
0421026C,N97 (PC Suite)
0421026D,N97 (Pictures)
04210295,660i/6600i Slide Phone (Mass Storage)
04210297,660i/6600i Slide Phone (Still Image)
042102E1,5230 (Storage mode)
042102E2,5230 (Multimedia mode)
042102E3,5230 (PC-Suite mode)
042102E4,5230 (Imaging mode)
04210360,C1-01 Ovi Suite Mode
042103A4,C5 (Storage mode)
042103C0,C7-00
042103D1,N950
04210400,7600 Phone Parent
04210401,6650 GSM Phone
04210402,6255 Phone Parent
04210404,5510
04210405,9500 GSM Communicator
04210407,Music Player HDR-1(tm)
0421040B,N-Gage GSM Phone
0421040D,6620 Phone Parent
0421040E,6651 Phone Parent
0421040F,6230 GSM Phone
04210410,6630 Imaging Smartphone
04210411,7610 Phone Parent
04210413,6260 Phone Parent
04210414,7370
04210415,9300 GSM Smartphone
04210416,6170 Phone Parent
04210417,7270 Phone Parent
04210418,E70 (PC Suite mode)
04210419,E60 (PC Suite mode)
0421041A,9500 GSM Communicator (RNDIS)
0421041B,9300 GSM Smartphone (RNDIS)
0421041C,7710 Phone Parent
0421041D,6670 Phone Parent
0421041E,6680
0421041F,6235 Phone Parent
04210421,3230 Phone Parent
04210422,6681 Phone Parent
04210423,6682 Phone Parent
04210428,6230i Modem
04210429,6230i MultiMedia Card
04210431,770 Internet Tablet
04210432,N90 Phone Parent
04210435,E70 (IP Passthrough/RNDIS mode)
04210436,E60 (IP Passthrough/RNDIS mode)
04210437,6265 Phone Parent
0421043A,N70 USB Phone Parent
0421043B,3155 Phone Parent
0421043C,6155 Phone Parent
0421043D,6270 Phone Parent
04210443,N70 Phone Parent
04210444,N91
0421044C,NM850iG Phone Parent
0421044D,E61 (PC Suite mode)
0421044E,E61 (Data Exchange mode)
0421044F,E61 (IP Passthrough/RNDIS mode)
04210453,9300 Phone Parent
04210456,6111 Phone Parent
04210457,6111 Phone (Printing mode)
0421045A,6280 Phone Parent
0421045D,6282 Phone Parent
0421046E,6110 Navigator
04210471,6110 Navigator
04210485,MTP Device
042104B9,5300
042104BC,5200 (Nokia mode)
042104BD,5200 (Storage mode)
042104BE,5200 (MTP mode)
042104C3,N800 Internet Tablet
042104CE,E90 Communicator (PC Suite mode)
042104CF,E90 Communicator (Storage mode)
042104F0,Nokia N95 (PC Suite mode)
042104F9,6300 (PC Suite mode)
04210508,E65 (PC Suite mode)
04210509,E65 (Storage mode)
04210518,N9 Phone
04210600,Digital Pen SU-1B
04210610,CS-15 (Internet Stick 3G modem)
04210661,Lumia 920
04210800,Connectivity Cable DKU-5
04210801,Data Cable DKU-6
04210802,CA-42 Phone Parent
0423000A,NetMate Ethernet
0423000C,NetMate2 Ethernet
0423000D,USB Chief Analyzer
04230100,Generic Universal Protocol Analyzer
04230101,UPA USBTracer
04230200,Generic 10K Universal Protocol Analyzer
0423020A,PETracer ML
04230300,Generic Universal Protocol Analyzer
04230301,2500H Tracer Trainer
0423030A,PETracer x1
04231237,Andromeda Hub
04240001,Integrated Hub
04240ACD,Sitecom Internal Multi Memory reader/writer MD-005
04240FDC,Floppy
042410CD,Sitecom Internal Multi Memory reader/writer MD-005
04242020,USB Hub
042420CD,Sitecom Internal Multi Memory reader/writer MD-005
042420FC,6-in-1 Card Reader
04242228,9-in-2 Card Reader
0424223A,8-in-1 Card Reader
04242503,USB 2.0 Hub
04242504,USB 2.0 Hub
04242507,hub
04242512,USB 2.0 Hub
04242513,2.0 Hub
04242514,USB 2.0 Hub
04242517,Hub
04242524,USB MultiSwitch Hub
04242602,USB 2.0 Hub
04242640,USB 2.0 Hub
04244060,Ultra Fast Media Reader
04244064,Ultra Fast Media Reader
04247500,LAN7500 Ethernet 10/100/1000 Adapter
04249512,LAN9500 Ethernet 10/100 Adapter / SMSC9512/9514 Hub
0424A700,2 Port Hub
0424EC00,SMSC9512/9514 Fast Ethernet Adapter
04250101,G-Tech Wireless Mouse & Keyboard
0425F102,G-Tech U+P Wireless Mouse
04260426,WDM Driver
04284001,GamePad Pro
042B9316,8x931Hx Customer Hub
042E0380,MP3 Player
04300002,109 Keyboard
04300005,Type 6 Keyboard
0430000A,109 Japanese Keyboard
0430000B,109 Japanese Keyboard
04300082,109 Japanese Keyboard
04300083,109 Japanese Keyboard
043000A2,Type 7 Keyboard
04300100,3-button Mouse
0430100E,24.1 LCD Monitor v4 / FID-638 Mouse
043036BA,Bus Powered Hub
0430A101,remote key/mouse for P3 chip
0430A102,remote key/mouse/storage for P3 chip
0430A103,remote storage for P3 chip
0430A4A2,Ethernet (RNDIS and CDC ethernet)
0430CDAB,Raritan KVM dongle
04310100,Mouse-Trak 3-button Track Ball
04331101,IBM Game Controller
0433ABAB,Keyboard
04360005,CameraMate (DPCM_USB)
043D0001,Laser Printer
043D0002,Optra E310 Printer
043D0003,Laser Printer
043D0004,Laser Printer
043D0005,Laser Printer
043D0006,Laser Printer
043D0007,Laser Printer
043D0008,Inkjet Color Printer
043D0009,Optra S2450 Printer
043D000A,Laser Printer
043D000B,Inkjet Color Printer
043D000C,Optra E312 Printer
043D000D,Laser Printer
043D000E,Laser Printer
043D000F,Laser Printer
043D0010,Laser Printer
043D0011,Laser Printer
043D0012,Inkjet Color Printer
043D0013,Inkjet Color Printer
043D0014,InkJet Color Printer
043D0015,InkJet Color Printer
043D0016,Z12 Color Jetprinter
043D0017,Z32 printer
043D0018,Z52 Printer
043D0019,Forms Printer
043D001A,Z65 Printer
043D001B,InkJet Photo Printer
043D001C,Kodak Personal Picture Maker 200 Printer
043D001D,InkJet Color Printer
043D001E,InkJet Photo Printer
043D001F,Kodak Personal Picture Maker 200 Card Reader
043D0020,Z51 Printer
043D0021,Z33 Printer
043D0022,InkJet Color Printer
043D0023,Laser Printer
043D0024,Laser Printer
043D0025,InkJet Color Printer
043D0026,InkJet Color Printer
043D0027,InkJet Color Printer
043D0028,InkJet Color Printer
043D0029,Scan Print Copy
043D002A,Scan Print Copy
043D002B,Scan Print Copy
043D002C,Scan Print Copy
043D002D,X70/X73 Scan/Print/Copy
043D002E,Scan Print Copy
043D002F,Scan Print Copy
043D0030,Scan Print Copy
043D0031,Scan Print Copy
043D0032,Scan Print Copy
043D0033,Scan Print Copy
043D0034,Scan Print Copy
043D0035,Scan Print Copy
043D0036,Scan Print Copy
043D0037,Scan Print Copy
043D0038,Scan Print Copy
043D0039,Scan Print Copy
043D003A,Scan Print Copy
043D003B,Scan Print Copy
043D003C,Scan Print Copy
043D003D,X83 Scan/Print/Copy
043D003E,Scan Print Copy
043D003F,Scan Print Copy
043D0040,Scan Print Copy
043D0041,Scan Print Copy
043D0042,Scan Print Copy
043D0043,Scan Print Copy
043D0044,Scan Print Copy
043D0045,Scan Print Copy
043D0046,Scan Print Copy
043D0047,Scan Print Copy
043D0048,Scan Print Copy
043D0049,Scan Print Copy
043D004A,Scan Print Copy
043D004B,Scan Print Copy
043D004C,Scan Print Copy
043D004D,Laser Printer
043D004E,Laser Printer
043D004F,InkJet Color Printer
043D0050,InkJet Color Printer
043D0051,Laser Printer
043D0052,Laser Printer
043D0053,InkJet Color Printer
043D0054,InkJet Color Printer
043D0057,Z35 Printer
043D0058,Laser Printer
043D005A,X63
043D005C,InkJet Color Printer
043D0060,X74/X75 Scanner
043D0061,X74 Hub
043D0065,X5130
043D0069,X74/X75 Printer
043D006D,X125
043D006E,C510
043D0072,X6170 Printer
043D0073,InkJet Color Printer
043D0078,InkJet Color Printer
043D0079,InkJet Color Printer
043D007A,Generic Hub
043D007B,InkJet Color Printer
043D007C,X1110/X1130/X1140/X1150/X1170/X1180/X1185
043D007D,Photo 3150
043D008A,4200 series
043D008B,InkJet Color Printer
043D008C,to CF/SM/SD/MS Card Reader
043D008E,InkJet Color Printer
043D008F,X422
043D0093,X5250
043D0095,E220 Printer
043D0096,2200 series
043D0097,P6250
043D0098,7100 series
043D009E,P910 series Human Interface Device
043D009F,InkJet Color Printer
043D00A9,IBM Infoprint 1410 MFP
043D00AB,InkJet Color Printer
043D00B2,3300 series
043D00B8,7300 series
043D00B9,8300 series
043D00BA,InkJet Color Printer
043D00BB,2300 series
043D00BD,Printing Support
043D00BE,Printing Support
043D00BF,Printing Support
043D00C0,6300 series
043D00C1,4300 series
